mode,K,n_targets,n_distractors,J,h_mean,h_se,h_ci95,n_seeds,v_mean,v_se,v_ci95,r_mean,r_se,r_ci95
slot_delta,5,5,2,10,0.44231600000000004,0.15079634271427142,0.41861064737481746,5,0.4975820000000001,0.15583836717573757,0.4326073072798475,0.8632,0.0499683900080841,0.13871225066244144
slot_delta,5,5,2,20,2.247766,0.7485525338585128,2.0779818339912315,5,0.619856,0.18649412185374636,0.5177076822659998,3.6536,0.2797868116977639,0.7766881892729927
slot_delta,5,5,2,40,2.062764,0.6768776599992055,1.8790123841577941,5,0.6326080000000001,0.20022603530510213,0.5558274740069635,3.8728000000000002,0.668579718507823,1.8559772985777168
slot_delta,5,5,2,80,2.028746,0.6536583011604763,1.8145554440214822,5,0.57264,0.16024372452611055,0.44483657928448284,3.8137999999999996,0.5165325159174396,1.4338942641868124
slot_delta,5,5,5,10,0.547608,0.1557377364481711,0.43232795638012295,5,0.579696,0.15909764494171497,0.44165506235820073,0.9214,0.03317016731944533,0.09208038447878024
slot_delta,5,5,5,20,2.8513840000000004,0.8190911388032469,2.273797001317813,5,0.680278,0.17884943313860405,0.4964860263927648,4.136,0.3602064685704575,0.99993315675159
slot_delta,5,5,5,40,2.7658139999999998,0.820042485329876,2.2764379392757355,5,0.662416,0.1828140671447359,0.5074918503937867,4.6192,0.5908660084993889,1.6402440395943034
slot_delta,5,5,5,80,2.731078,0.7653987871521616,2.1247470331344003,5,0.642784,0.16361382095043195,0.45419196695839903,4.3782,0.3946853683632065,1.0956465825762611
slot_delta,5,5,10,10,0.6591440000000001,0.21959454780572307,0.6095944647086872,5,0.693376,0.20999359491660693,0.5829422194885008,0.906,0.07051099205088521,0.1957385139332573
slot_delta,5,5,10,20,2.974342,1.0000274287908308,2.776076142323346,5,0.7356860000000001,0.19250170224182436,0.5343847254233044,3.8674,0.5603358457211176,1.5554923077218223
slot_delta,5,5,10,40,2.789592,0.9211253773151623,2.5570440474268903,5,0.774112,0.21262838699007242,0.590256402284441,3.9594,0.6239622264207987,1.732119140544137
slot_delta,5,5,10,80,2.785684,0.8877994792891016,2.464531354506546,5,0.738056,0.18987691951893468,0.5270983285845626,3.893,0.5401570142097573,1.4994758714462861
slot_delta,5,8,2,10,0.503808,0.13786069716928026,0.382701295341922,5,0.582744,0.12036431911492708,0.33413134986303755,0.8058,0.07210159498929272,0.20015402769027657
slot_delta,5,8,2,20,2.250564,0.36403415789730503,1.0105588223229187,5,0.722388,0.08891903836637009,0.24683925050504335,3.068,0.23007585705588496,0.6386905791871366
slot_delta,5,8,2,40,2.197738,0.44131421752986844,1.2250882678629147,5,0.72528,0.10786575809773927,0.2994353444793242,2.9821999999999997,0.32305593942845257,0.8968032878533843
slot_delta,5,8,2,80,2.097082,0.34209807180690155,0.9496642473359587,5,0.666132,0.0863973930972457,0.23983916323795404,3.1214000000000004,0.27416520566986613,0.7610826109395483
slot_delta,5,8,5,10,0.673264,0.168213999316347,0.4669620621021793,5,0.70543,0.11995757887686796,0.33300223896218545,0.9116,0.07367536901841754,0.20452282439512706
slot_delta,5,8,5,20,3.068084,0.49667379794589533,1.3787664630978054,5,0.8254379999999999,0.11433511995008357,0.31739429298143196,3.752,0.5253198073554812,1.4582877852188159
slot_delta,5,8,5,40,2.991026,0.555333242833526,1.5416050821058682,5,0.819322,0.13515556863851375,0.3751918585405141,3.6781999999999995,0.5111698739166852,1.419007569992718
slot_delta,5,8,5,80,2.993394,0.5771061387786478,1.6020466412495262,5,0.77221,0.10583276983052084,0.2937917690495258,3.8096000000000005,0.5427014464694193,1.506539215399108
slot_delta,5,8,10,10,0.4175940000000001,0.050080088717972544,0.13902232628109176,5,0.5114059999999999,0.034284238594432866,0.09517304633814563,0.8061999999999999,0.05263211947090863,0.14610676365124234
slot_delta,5,8,10,20,2.140174,0.49208498950486185,1.3660279308654963,5,0.629974,0.04822498259201344,0.1338725516754293,3.3568,0.6961910944561126,1.9326264782101685
slot_delta,5,8,10,40,2.1970140000000002,0.3659993982590682,1.0160143295671733,5,0.65884,0.06817062615232458,0.18924165819885302,3.3612,0.5754114527883505,1.5973421929404608
slot_delta,5,8,10,80,2.136496,0.4744278165179609,1.3170116186538594,5,0.612094,0.06576762627615505,0.18257093054260642,3.4166,0.6230965896231497,1.7297161327938635
slot_dense_update,5,3,2,10,61.530913999999996,3.3237354122622333,9.226689504439959,5,43.5439,3.2567876412302357,9.040842492055134,1.4226,0.03295694160567698,0.09148846989735929
slot_dense_update,5,3,2,20,67.660388,4.0248652373829845,11.173025898975164,5,23.510682,3.5721124189118125,9.91618407489919,3.1944000000000004,0.6228277129351263,1.7289697311079104
